location,osm_id,lat,lon,distance_m,label,highway_type,lanes,lot_area_sqft,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,com_ratio,res_ratio,median_income
times_square,143858914,40.7596402,-73.9863369,132.8,hospitality,residential,1.0,29500.0,153.2,446.0,234.6,109.9,,,
times_square,10828709898,40.7578595,-73.9859259,135.0,retail,secondary,1.0,65764.0,206.4,390.1,231.8,119.7,1.0,0.0,
times_square,13730649402,40.7580044,-73.9840133,135.3,personal_care,secondary,2.0,1506.0,161.0,272.8,220.8,127.1,0.4,0.6,
times_square,12917522706,40.757981,-73.9840072,137.5,food_drink,secondary,2.0,1506.0,163.6,270.6,218.4,129.2,0.4,0.6,
times_square,12488728940,40.7576687,-73.9853889,139.1,food_drink,secondary,1.0,44475.0,204.6,340.3,192.7,123.0,1.0,0.0,
times_square,266149330,40.7590388,-73.9867431,139.2,leisure_entertainment,secondary,1.0,11296.0,122.6,422.6,266.5,138.0,1.0,0.0,
times_square,12495990801,40.75891,-73.9833914,143.9,hospitality,residential,1.0,12050.0,111.3,331.1,331.4,98.6,0.0763124283774301,0.0,
times_square,12715466601,40.7589115,-73.9833905,144.0,hospitality,residential,1.0,12050.0,111.3,331.2,331.6,98.5,0.0763124283774301,0.0,
times_square,266170769,40.7589411,-73.9833872,144.3,hospitality,residential,1.0,12050.0,110.0,334.2,334.8,95.3,0.0763124283774301,0.0,
times_square,2678783480,40.7600914,-73.9844166,144.4,food_drink,residential,3.0,12550.0,65.2,486.5,348.8,38.6,0.1791508694971016,0.8208491305028983,
times_square,5528676228,40.7579702,-73.9838946,144.9,food_drink,secondary,2.0,1506.0,160.3,263.4,219.3,137.2,1.0,0.0,
times_square,10793579016,40.7598702,-73.9839265,146.3,retail,residential,1.0,3355.0,74.4,447.0,396.0,80.1,1.0,0.0,
times_square,10960870137,40.7575871,-73.9854097,148.3,retail,secondary,1.0,44475.0,212.4,337.5,185.0,132.2,1.0,0.0,
times_square,763650163,40.7582151,-73.9866267,149.4,food_drink,secondary,1.0,65764.0,171.6,421.7,297.3,138.6,1.0,0.0,
times_square,10559992345,40.7597577,-73.9837192,150.4,food_drink,residential,1.0,839.0,80.6,428.8,416.7,67.5,1.0,0.0,
times_square,5401978034,40.7597315,-73.983665,152.2,retail,residential,1.0,839.0,83.2,424.5,414.9,62.8,1.0,0.0,
times_square,2717542944,40.7599243,-73.983887,153.0,retail,secondary,3.0,3355.0,77.2,451.3,397.1,82.5,1.0,0.0,
times_square,266170759,40.7578443,-73.9839258,153.5,food_drink,secondary,2.0,1506.0,155.6,254.7,205.1,144.6,0.4195804195804196,0.5804195804195804,
times_square,12488728935,40.7577063,-73.9860384,154.5,retail,secondary,4.0,65764.0,192.0,390.7,222.4,139.2,1.0,0.0,
times_square,12750167119,40.75971,-73.9836,155.2,retail,residential,1.0,3420.0,87.2,420.3,413.6,57.3,1.0,0.0,
times_square,10793579017,40.7598021,-73.9836881,155.6,leisure_entertainment,residential,1.0,839.0,85.4,432.5,417.4,65.3,1.0,0.0,
times_square,10791218141,40.7603024,-73.9849637,156.4,food_drink,residential,2.0,35275.0,84.1,483.6,297.7,34.3,0.3293236756802917,0.0,
times_square,12968777478,40.7574988,-73.9848314,157.4,health,secondary,1.0,44475.0,212.2,290.2,162.0,142.7,1.0,0.0,
times_square,7747395789,40.7592445,-73.9869234,158.3,hospitality,secondary,1.0,11296.0,103.3,413.8,239.1,159.1,1.0,0.0,
times_square,12917522000,40.7575933,-73.9843375,158.9,leisure_entertainment,secondary,1.0,6886.0,176.1,261.6,171.4,146.5,1.0,0.0,
times_square,10793579018,40.7598393,-73.9836621,159.9,personal_care,residential,1.0,839.0,89.5,435.6,418.1,63.9,1.0,0.0,
times_square,4483086991,40.7594345,-73.9868675,160.3,food_drink,secondary,1.0,7531.0,108.1,424.7,223.6,154.0,1.0,0.0,
times_square,266149297,40.760107,-73.9861446,160.5,leisure_entertainment,residential,1.0,10050.0,140.8,419.3,215.5,108.7,1.0,0.0,
times_square,2717543572,40.7599891,-73.9838395,161.0,leisure_entertainment,secondary,3.0,2500.0,71.1,456.5,398.5,83.0,0.8090909090909091,0.1909090909090909,
times_square,6285668319,40.7584918,-73.983254,162.0,food_drink,residential,1.0,3766.0,122.9,283.8,291.4,139.7,0.0615637860082304,0.0,
times_square,13124095520,40.757465,-73.9847632,162.1,food_drink,secondary,1.0,16820.0,207.6,283.3,157.5,147.5,0.0042056421284574,0.0,
times_square,4243439483,40.7583844,-73.9832932,162.6,food_drink,residential,1.0,3766.0,120.4,274.4,279.1,152.0,0.0615637860082304,0.0,
times_square,2717323719,40.7602955,-73.9845027,163.1,food_drink,living_street,1.0,12550.0,51.6,506.9,335.1,42.4,0.1791508694971016,0.8208491305028983,
times_square,266170539,40.7581269,-73.9834365,164.4,hospitality,secondary,2.0,3766.0,123.5,255.0,248.0,160.3,0.0825688073394495,0.0,
times_square,12488728936,40.7576209,-73.9860917,164.9,retail,residential,1.0,65764.0,181.8,390.7,217.4,149.6,1.0,0.0,
times_square,12917522701,40.757443,-73.9846875,165.7,food_drink,secondary,1.0,16820.0,200.9,276.6,154.4,151.4,0.0042056421284574,0.0,
times_square,2722857832,40.7598975,-73.9865625,165.8,food_drink,residential,1.0,2510.0,147.1,411.9,201.1,134.9,0.3623978201634877,0.6376021798365122,
times_square,4243439484,40.7584738,-73.9832127,165.9,hospitality,residential,1.0,3766.0,118.9,280.6,290.8,141.0,0.0615637860082304,0.0,
times_square,10960870138,40.7574273,-73.9854727,166.7,retail,residential,1.0,44475.0,193.9,334.3,171.2,150.7,1.0,0.0,
times_square,266170765,40.7577808,-73.9837782,167.0,hospitality,secondary,2.0,8033.0,141.3,241.1,201.9,158.5,0.0438715791136186,0.0,
times_square,10794176923,40.7600479,-73.9837966,168.4,food_drink,secondary,3.0,2500.0,65.8,461.3,400.0,82.3,1.0,0.0,
times_square,12917521999,40.7575283,-73.98419,170.7,food_drink,secondary,1.0,9510.0,162.2,247.3,166.0,158.8,,,
times_square,266170541,40.7591178,-73.9830767,172.1,leisure_entertainment,residential,1.0,12050.0,127.7,343.8,361.7,68.5,1.0,0.0,
times_square,266149329,40.7588726,-73.9871509,172.8,leisure_entertainment,secondary,1.0,10050.0,98.3,385.2,268.1,169.3,1.0,0.0,
times_square,2722857817,40.7599261,-73.9866455,173.1,food_drink,residential,1.0,2510.0,142.2,405.0,193.8,142.5,0.343980343980344,0.6560196560196561,
times_square,260180778,40.7575691,-73.9840243,173.5,hospitality,secondary,1.0,9510.0,150.2,239.4,173.4,162.6,,,
times_square,266149345,40.7591087,-73.9871438,173.7,leisure_entertainment,secondary,1.0,18036.0,88.0,391.8,244.2,172.7,1.0,0.0,
times_square,12818145480,40.7596608,-73.9832831,174.9,food_drink,residential,1.0,13153.0,110.5,406.6,414.2,31.4,,,
times_square,266149326,40.7603381,-73.9859536,175.3,leisure_entertainment,residential,2.0,9990.0,129.4,414.2,218.1,99.3,1.0,0.0,
times_square,4755575514,40.7584335,-73.9831005,176.2,food_drink,residential,1.0,3581.0,108.5,272.8,290.5,144.1,0.1052259118127381,0.0,
times_square,11079657105,40.7575137,-73.9840845,176.3,food_drink,secondary,1.0,9510.0,153.2,239.4,166.2,164.9,,,
times_square,266149299,40.7583652,-73.9870937,178.1,leisure_entertainment,secondary,1.0,25305.0,129.2,382.9,322.7,169.8,1.0,0.0,
times_square,6426977889,40.7601612,-73.9864034,178.1,food_drink,residential,1.0,5028.0,125.7,399.5,193.8,131.1,1.0,0.0,
times_square,266170604,40.7597152,-73.9832804,178.1,hospitality,residential,1.0,13153.0,112.5,412.3,420.2,30.4,,,
times_square,2678466841,40.7576451,-73.9864422,179.6,leisure_entertainment,residential,1.0,65764.0,167.5,418.8,238.3,165.1,1.0,0.0,
times_square,5041140405,40.7582063,-73.987028,179.8,retail,secondary,1.0,25305.0,140.0,387.9,317.7,170.0,1.0,0.0,
times_square,266149312,40.7596469,-73.9870077,180.9,hospitality,secondary,1.0,15062.0,101.7,411.3,197.4,166.2,,,
times_square,2722857837,40.7599596,-73.9867307,181.0,food_drink,residential,1.0,2511.0,137.7,397.5,186.0,150.5,1.0,0.0,
times_square,12209038072,40.7595571,-73.9870682,181.2,food_drink,secondary,1.0,15062.0,93.9,413.6,203.0,170.7,,,
times_square,2678466844,40.7572995,-73.9855061,181.2,retail,residential,1.0,44475.0,179.5,331.2,160.2,165.2,1.0,0.0,
times_square,9966731697,40.7595628,-73.9870903,183.1,retail,secondary,1.0,15062.0,92.2,412.1,201.5,172.6,,,
times_square,4462060089,40.7600564,-73.9834861,187.1,retail,secondary,2.0,10050.0,77.6,453.7,424.8,60.5,1.0,0.0,
times_square,9815615205,40.7604274,-73.9840645,190.9,food_drink,secondary,1.0,2145.0,20.1,508.8,367.5,46.7,1.0,0.0,
times_square,266151929,40.7606357,-73.9851119,193.0,hospitality,residential,2.0,35275.0,89.5,453.1,276.4,50.8,0.3293236756802917,0.0,
times_square,266170544,40.7574472,-73.9838008,195.1,hospitality,secondary,1.0,4715.0,128.2,216.3,166.4,184.7,0.0811891515994436,0.0,
times_square,1758217485,40.7604723,-73.9840506,195.9,food_drink,secondary,1.0,1020.0,15.1,505.6,367.6,44.9,1.0,0.0,
times_square,2610440246,40.7604501,-73.9839884,196.1,food_drink,secondary,1.0,1020.0,18.3,508.9,373.3,50.7,1.0,0.0,
times_square,266149301,40.7599493,-73.9869854,197.1,leisure_entertainment,residential,1.0,10050.0,119.0,385.1,172.0,170.6,1.0,0.0,
times_square,2721574108,40.7605232,-73.9861219,200.0,food_drink,residential,2.0,3360.0,104.7,390.3,197.4,120.9,0.5566805450416351,0.4433194549583649,
times_square,266149334,40.7581388,-73.9872563,200.4,leisure_entertainment,residential,1.0,25305.0,125.6,368.7,312.4,190.7,1.0,0.0,
times_square,266149302,40.7585014,-73.9874322,201.4,leisure_entertainment,secondary,1.0,9698.0,98.0,355.6,296.4,194.7,1.0,0.0,
times_square,6615272821,40.7578879,-73.9831141,201.6,food_drink,secondary,2.0,26100.0,94.7,218.4,236.2,185.0,1.0,0.0,
times_square,266151926,40.7606811,-73.9855846,202.2,leisure_entertainment,residential,2.0,8034.0,129.5,416.8,236.4,90.4,1.0,0.0,
times_square,6053407685,40.7599574,-73.9831315,203.3,food_drink,secondary,2.0,2225.0,96.5,434.9,449.4,31.7,0.7152522714092403,0.2847477285907597,
times_square,2782000317,40.7574361,-73.9865499,203.5,food_drink,residential,1.0,41586.0,142.8,406.2,228.3,188.8,1.0,0.0,
times_square,266170756,40.757079,-73.9847958,204.1,hospitality,residential,1.0,16820.0,180.0,266.6,115.4,189.2,0.0042056421284574,0.0,
times_square,6008970685,40.7606732,-73.985793,205.6,food_drink,residential,2.0,8034.0,116.1,402.7,219.4,108.0,1.0,0.0,
times_square,266170760,40.7573956,-73.9836799,205.6,food_drink,secondary,1.0,1571.0,116.8,204.9,165.3,192.7,1.0,0.0,
times_square,2717293824,40.7575108,-73.9867126,205.7,food_drink,residential,1.0,41586.0,143.7,413.9,244.0,191.5,1.0,0.0,
times_square,12488728937,40.7573086,-73.9863445,205.7,food_drink,residential,1.0,41586.0,141.4,393.5,205.9,190.3,1.0,0.0,
times_square,266170751,40.7571116,-73.9844399,206.5,leisure_entertainment,secondary,1.0,3518.0,163.9,240.7,117.3,192.7,,,
times_square,9313457709,40.7607466,-73.9847512,207.4,food_drink,secondary,1.0,35275.0,61.1,452.5,304.4,21.7,0.3293236756802917,0.0,
times_square,266170757,40.7571577,-73.984201,208.0,hospitality,secondary,1.0,3518.0,156.5,225.2,125.4,195.1,,,
times_square,1117866998,40.7572198,-73.9861908,208.2,retail,secondary,4.0,41586.0,143.2,382.4,189.7,192.5,1.0,0.0,
times_square,5172045822,40.7575599,-73.9868366,208.8,food_drink,residential,1.0,41586.0,144.7,410.0,255.5,195.1,1.0,0.0,
times_square,10547810049,40.7601354,-73.9832283,209.1,food_drink,secondary,2.0,4775.0,75.5,456.1,443.4,52.8,0.2207992934422609,0.779200706557739,
times_square,266149348,40.7605234,-73.9863819,210.3,hospitality,residential,2.0,9550.0,90.9,373.4,176.9,140.5,0.059776946593568,0.0,
times_square,266170553,40.7579298,-73.9829276,212.4,leisure_entertainment,secondary,2.0,26100.0,78.9,215.6,248.4,178.1,1.0,0.0,
times_square,266170540,40.7573583,-73.9835882,213.5,food_drink,secondary,1.0,3116.0,108.3,196.4,165.2,184.0,1.0,0.0,
times_square,266149331,40.7603799,-73.9867366,214.7,leisure_entertainment,residential,1.0,8800.0,93.9,362.4,157.1,163.4,1.0,0.0,
times_square,2678466842,40.7572318,-73.9863898,215.0,food_drink,secondary,4.0,41586.0,132.5,384.6,203.2,199.6,1.0,0.0,
times_square,2678581856,40.7601307,-73.9871355,219.4,food_drink,residential,1.0,8042.0,120.1,361.4,148.5,189.1,1.0,0.0,
times_square,4257985392,40.7600158,-73.9829482,219.6,hospitality,secondary,2.0,6925.0,94.9,437.8,459.9,32.8,0.0418906653634015,0.0,
times_square,6249882586,40.7593045,-73.9825453,219.8,food_drink,residential,1.0,102452.0,101.8,353.8,398.1,56.1,1.0,0.0,
times_square,266149300,40.7582725,-73.987617,223.2,leisure_entertainment,residential,1.0,10695.0,91.8,338.4,281.0,215.0,1.0,0.0,
times_square,5965754697,40.7588404,-73.9824437,223.8,retail,residential,1.0,84855.0,98.8,301.5,356.1,105.9,1.0,0.0,
times_square,266149298,40.7586143,-73.9877334,224.1,leisure_entertainment,secondary,1.0,9275.0,71.2,331.9,271.8,218.5,1.0,0.0,
times_square,5061206121,40.7609089,-73.985336,224.3,food_drink,secondary,1.0,4017.0,102.2,418.3,253.4,74.2,1.0,0.0,
times_square,4447034701,40.7568784,-73.9853179,225.5,food_drink,residential,1.0,2410.0,139.5,301.0,112.2,209.7,0.5159420289855072,0.4840579710144927,
times_square,2721574118,40.7606569,-73.9864408,225.6,food_drink,residential,2.0,1686.0,75.9,360.0,167.2,151.6,0.2498880429914912,0.7501119570085087,
times_square,12917521997,40.7572479,-73.9835396,225.9,food_drink,secondary,1.0,2510.0,102.0,185.2,156.8,175.6,0.1533859958585781,0.0,
times_square,12646645001,40.7601203,-73.9872499,226.3,food_drink,residential,1.0,8042.0,115.1,356.5,143.1,197.7,1.0,0.0,
times_square,11918740847,40.7568638,-73.9852285,226.7,food_drink,residential,1.0,2410.0,141.2,293.3,106.6,210.9,0.2307692307692307,0.7692307692307693,
times_square,12488728938,40.7571317,-73.9864521,227.2,food_drink,secondary,4.0,41586.0,120.7,373.0,200.4,211.8,1.0,0.0,
times_square,12917521998,40.7570814,-73.9838681,227.3,food_drink,secondary,1.0,15565.0,128.9,196.8,127.0,196.8,1.0,0.0,
times_square,12488728941,40.7568823,-73.9857777,231.5,food_drink,residential,1.0,25570.0,129.8,338.7,138.7,215.4,1.0,0.0,
times_square,10224024752,40.7569541,-73.9860903,231.9,food_drink,secondary,4.0,25570.0,130.3,357.4,164.2,215.9,1.0,0.0,
times_square,12488728939,40.7570922,-73.9864769,232.1,retail,secondary,4.0,41586.0,116.1,368.5,199.5,216.6,1.0,0.0,
times_square,2721574113,40.7606849,-73.9865304,232.2,food_drink,residential,2.0,1686.0,69.1,352.2,159.1,159.7,0.2498880429914912,0.7501119570085087,
times_square,13363181665,40.7568934,-73.9843093,232.9,hospitality,residential,1.0,6025.0,138.3,220.8,94.8,219.1,,,
times_square,9313439658,40.7609689,-73.9845913,234.0,health,secondary,1.0,13050.0,45.9,435.7,315.6,33.2,1.0,0.0,
times_square,5137895928,40.7600605,-73.9874205,234.2,retail,secondary,3.0,8042.0,100.9,353.7,139.8,209.2,1.0,0.0,
times_square,6757777586,40.7598078,-73.9876125,234.5,food_drink,secondary,1.0,14552.0,68.9,369.3,157.1,218.9,0.1175447650675402,0.8824552349324597,
times_square,4661316591,40.7572001,-73.983437,235.3,food_drink,secondary,1.0,4523.0,92.9,175.1,157.2,165.6,1.0,0.0,
times_square,5985763486,40.758148,-73.9824848,235.6,food_drink,residential,1.0,42049.0,47.7,226.6,289.7,178.8,1.0,0.0,
times_square,11773867097,40.7606821,-73.986622,236.0,food_drink,residential,2.0,1754.0,65.4,346.5,151.8,166.4,0.4545454545454545,0.5454545454545454,
times_square,10224024751,40.7568885,-73.9861112,239.3,food_drink,secondary,4.0,25570.0,124.0,349.9,161.3,223.4,1.0,0.0,
times_square,2610440250,40.7608044,-73.9837222,241.5,food_drink,secondary,3.0,22015.0,11.1,487.7,389.9,67.9,1.0,0.0,
times_square,266149325,40.7587097,-73.9879674,242.4,leisure_entertainment,secondary,1.0,6400.0,51.5,314.2,253.4,237.7,1.0,0.0,
times_square,4687113395,40.7602363,-73.9873789,242.7,food_drink,residential,1.0,8042.0,112.7,339.7,126.2,212.5,1.0,0.0,
times_square,266149324,40.7593274,-73.9879292,243.0,food_drink,secondary,3.0,1265.0,18.1,336.8,201.2,242.8,1.0,0.0,
times_square,12488728942,40.7567718,-73.9858127,244.1,food_drink,residential,3.0,25570.0,117.2,338.9,133.3,224.4,1.0,0.0,
times_square,2717293878,40.7605323,-73.9870469,244.6,food_drink,secondary,2.0,13983.0,74.9,332.1,126.0,193.3,0.1019123683182084,0.8980876316817916,
times_square,643414350,40.756994,-73.9865512,244.7,food_drink,residential,2.0,41586.0,103.9,357.1,198.8,229.2,1.0,0.0,
times_square,2717323791,40.7608991,-73.986314,244.7,food_drink,residential,2.0,24100.0,65.6,352.3,171.7,153.9,0.134921853797491,0.865078146202509,
times_square,13763391820,40.7609503,-73.9840152,245.6,food_drink,secondary,1.0,22015.0,32.0,460.9,364.1,51.7,1.0,0.0,
times_square,2721574123,40.7604406,-73.987191,245.7,food_drink,residential,1.0,13983.0,86.7,331.6,121.7,202.2,0.1019123683182084,0.8980876316817916,
times_square,3974095816,40.7567033,-73.9847548,246.0,food_drink,residential,1.0,1506.0,148.2,250.2,73.9,212.6,0.3333333333333333,0.6666666666666666,
times_square,266149332,40.7577618,-73.9876108,246.5,food_drink,residential,1.0,5698.0,127.5,342.1,290.0,235.4,1.0,0.0,
times_square,266170545,40.7572094,-73.9831989,246.9,hospitality,secondary,1.0,6025.0,73.0,161.3,170.6,147.3,,,
times_square,266170800,40.756792,-73.9841301,248.2,hospitality,residential,1.0,10000.0,119.9,202.7,88.5,214.3,0.1051970005634779,0.0,
times_square,1117866975,40.756762,-73.9859576,248.5,retail,residential,3.0,25570.0,115.4,338.7,142.7,226.6,1.0,0.0,
times_square,266151909,40.7610859,-73.985754,249.2,leisure_entertainment,secondary,1.0,9547.0,96.9,381.7,217.3,114.2,1.0,0.0,
times_square,266149328,40.7584154,-73.9880182,251.6,leisure_entertainment,residential,1.0,13625.0,54.5,305.5,246.8,244.9,1.0,0.0,
times_square,3995212060,40.7600927,-73.9825066,255.5,food_drink,secondary,2.0,6925.0,108.0,440.1,445.8,31.4,0.0418906653634015,0.0,
times_square,4825110721,40.7607362,-73.9832448,257.1,retail,secondary,3.0,62459.0,13.6,516.8,415.5,82.5,1.0,0.0,
times_square,1426250385,40.7566623,-73.9858678,257.1,food_drink,residential,3.0,25570.0,104.7,329.6,130.4,213.9,1.0,0.0,
times_square,1753205377,40.756616,-73.9845926,257.5,food_drink,residential,1.0,7656.0,136.4,234.7,62.1,205.8,0.049057954681057,0.0,
times_square,4554035532,40.7610777,-73.9840413,258.0,leisure_entertainment,tertiary,1.0,2800.0,26.5,447.7,361.5,59.6,1.0,0.0,
times_square,266149304,40.7578513,-73.9878417,258.7,leisure_entertainment,residential,1.0,7225.0,105.7,321.5,268.8,248.5,1.0,0.0,
times_square,10791083576,40.7570456,-73.9869703,259.5,food_drink,residential,2.0,41586.0,87.7,362.3,232.3,244.8,1.0,0.0,
times_square,6871135774,40.758044,-73.9822212,260.5,finance,residential,1.0,42049.0,22.7,211.1,294.7,159.7,1.0,0.0,
times_square,266151908,40.761247,-73.9849896,261.1,leisure_entertainment,secondary,1.0,10050.0,64.7,393.5,282.0,75.2,1.0,0.0,
times_square,12917521996,40.7568873,-73.98349,261.7,food_drink,secondary,1.0,33639.0,100.6,158.3,127.7,161.5,1.0,0.0,
times_square,8669771128,40.7572312,-73.9873203,263.4,food_drink,residential,2.0,50637.0,99.7,378.5,253.4,248.4,1.0,0.0,
times_square,266151925,40.7611761,-73.9859678,263.4,hospitality,secondary,1.0,4017.0,76.3,361.1,199.4,134.7,,,
times_square,5922862086,40.7611297,-73.9839743,265.4,food_drink,secondary,2.0,2800.0,26.2,445.8,367.1,67.7,1.0,0.0,
times_square,5032403221,40.7590021,-73.9882743,267.6,food_drink,secondary,1.0,19982.0,38.8,297.1,234.6,253.3,0.0551835551650805,0.0,
times_square,266170536,40.7564973,-73.9853964,268.3,hospitality,residential,3.0,6030.0,98.5,299.3,87.1,188.1,0.1666666666666666,0.0,
times_square,6501259685,40.7568075,-73.9867028,269.0,food_drink,residential,2.0,29630.0,80.5,335.8,200.3,253.6,1.0,0.0,
times_square,12917521995,40.7568457,-73.9833773,270.6,food_drink,secondary,1.0,33639.0,93.0,147.8,131.3,151.6,1.0,0.0,
times_square,1751769863,40.7583731,-73.9882377,270.7,retail,residential,1.0,13625.0,43.2,286.8,228.3,263.9,1.0,0.0,
times_square,4316345593,40.7565134,-73.9857687,271.3,food_drink,residential,3.0,25570.0,89.4,315.9,115.2,195.7,1.0,0.0,
times_square,2717542733,40.7578147,-73.982208,271.8,office_professional,secondary,4.0,42049.0,22.8,185.7,276.9,135.5,1.0,0.0,
times_square,4503912490,40.7579319,-73.9821357,271.9,food_drink,residential,1.0,42049.0,12.2,197.8,290.5,145.5,1.0,0.0,
times_square,6262714386,40.7565163,-73.984341,272.7,hospitality,residential,1.0,7500.0,112.5,211.7,53.5,201.2,0.060539406108426,0.0,
times_square,266170835,40.7566549,-73.9837919,272.9,leisure_entertainment,residential,1.0,12552.0,90.8,170.8,91.4,185.5,1.0,0.0,
times_square,266170764,40.7564754,-73.984598,272.9,hospitality,residential,1.0,7656.0,129.1,232.3,46.5,190.5,0.049057954681057,0.0,
times_square,2709906348,40.7603842,-73.9877206,275.6,retail,residential,1.0,2500.0,110.5,309.8,95.9,181.0,0.1633986928104575,0.0,
times_square,6418252594,40.7608722,-73.9831033,276.4,food_drink,secondary,2.0,62459.0,24.3,512.0,402.0,82.0,1.0,0.0,
times_square,266149336,40.7579901,-73.9881542,276.4,leisure_entertainment,residential,1.0,12858.0,75.6,293.9,239.8,264.1,1.0,0.0,
times_square,9045283634,40.7610464,-73.9867555,276.4,retail,residential,2.0,16065.0,25.8,312.5,133.1,193.5,0.1762790834091014,0.0,
times_square,6441649386,40.758854,-73.9883847,276.7,food_drink,secondary,2.0,19982.0,26.4,283.5,221.7,244.4,0.0551835551650805,0.0,
times_square,3246839604,40.7611447,-73.9836762,276.9,food_drink,secondary,2.0,3735.0,15.7,458.7,367.7,87.5,1.0,0.0,
times_square,11051498568,40.7597563,-73.9881924,277.3,food_drink,secondary,1.0,8164.0,46.8,338.3,151.1,211.8,0.1592527371564198,0.8407472628435801,
times_square,9749233913,40.7596992,-73.9882202,277.4,food_drink,secondary,3.0,8164.0,40.8,333.0,157.3,216.4,0.1592527371564198,0.8407472628435801,
times_square,9049400008,40.7612435,-73.9839251,278.7,retail,secondary,2.0,2800.0,25.2,437.6,356.8,80.1,1.0,0.0,
times_square,1487449793,40.7563915,-73.9854253,280.3,food_drink,residential,3.0,6030.0,87.2,300.5,83.2,176.7,0.1666666666666666,0.0,
times_square,1426275725,40.7566921,-73.9867194,280.9,food_drink,residential,2.0,29630.0,71.6,322.9,196.6,246.6,1.0,0.0,
times_square,2717293822,40.7582012,-73.9883065,281.0,food_drink,residential,1.0,10030.0,56.4,280.2,223.6,265.1,1.0,0.0,
times_square,5987980586,40.7574218,-73.9878145,281.6,food_drink,residential,2.0,50637.0,124.8,332.7,255.6,230.6,1.0,0.0,
times_square,7039664885,40.7596528,-73.988293,281.7,food_drink,secondary,3.0,1881.0,37.3,325.1,162.2,218.5,1.0,0.0,
times_square,6251053231,40.759505,-73.9883714,283.6,retail,secondary,3.0,1881.0,26.8,311.4,178.6,231.2,1.0,0.0,
times_square,266151934,40.7612294,-73.9865051,284.8,hospitality,secondary,3.0,16065.0,35.5,318.8,154.5,178.9,0.1762790834091014,0.0,
times_square,2716126858,40.759429,-73.9884241,286.1,food_drink,secondary,3.0,10041.0,25.7,303.5,187.2,237.6,0.0788780387764438,0.9211219612235562,
times_square,12917521994,40.7569899,-73.9828128,286.7,retail,secondary,1.0,32134.0,42.8,121.4,178.5,108.3,1.0,0.0,
times_square,11197724009,40.7585692,-73.9884879,287.7,retail,residential,1.0,19982.0,13.0,268.3,208.1,239.7,0.0551835551650805,0.0,
times_square,2717293880,40.7582345,-73.9884017,287.8,food_drink,residential,1.0,10030.0,50.1,272.2,215.3,256.3,1.0,0.0,
times_square,4213578591,40.7593488,-73.9885067,291.2,food_drink,secondary,2.0,10041.0,30.6,293.3,196.5,237.3,0.0788780387764438,0.9211219612235562,
times_square,13057299001,40.7615058,-73.9855952,292.7,hospitality,secondary,1.0,1485.0,70.1,348.4,234.8,129.8,1.0,0.0,
times_square,1426276157,40.756593,-73.9867931,293.5,retail,secondary,4.0,29630.0,60.7,311.8,198.9,240.9,1.0,0.0,
times_square,2134025590,40.7593243,-73.9816604,293.5,food_drink,secondary,2.0,102452.0,30.5,351.8,436.6,114.9,1.0,0.0,
times_square,2709915245,40.7609997,-73.9872725,296.6,retail,residential,1.0,2025.0,33.5,282.1,90.2,181.6,1.0,0.0,
times_square,288431450,40.7602043,-73.98819,297.9,hospitality,secondary,1.0,14752.0,96.5,307.9,101.6,169.2,0.0122626193053232,0.0,
times_square,266151938,40.7615806,-73.9849656,298.3,hospitality,secondary,2.0,6025.0,71.4,360.7,288.4,107.6,,,
times_square,12038054007,40.7562782,-73.9858581,298.4,leisure_entertainment,residential,3.0,45800.0,62.3,288.7,113.7,173.0,1.0,0.0,
times_square,13361377026,40.7613638,-73.9865081,298.5,hospitality,secondary,3.0,16065.0,26.2,311.1,156.3,184.8,0.1762790834091014,0.0,
times_square,5474022221,40.7602133,-73.9881913,298.5,hospitality,secondary,1.0,14752.0,97.5,306.9,100.5,168.3,0.0122626193053232,0.0,
times_square,4333671794,40.7608186,-73.9875915,299.2,retail,residential,1.0,5000.0,67.0,277.8,70.4,163.5,1.0,0.0,
times_square,13477811985,40.7561847,-73.9849769,302.1,food_drink,residential,3.0,14476.0,95.4,261.7,39.4,153.0,0.0464940574782785,0.0,
times_square,6898129085,40.7615503,-73.9859763,303.8,food_drink,secondary,1.0,2510.0,62.1,335.1,204.4,157.1,1.0,0.0,
times_square,2678783476,40.7614452,-73.9837559,304.8,food_drink,secondary,2.0,23291.0,39.3,427.9,334.2,106.5,1.0,0.0,
times_square,265320826,40.7604706,-73.9881004,307.2,hospitality,residential,1.0,2000.0,124.7,284.9,73.9,151.1,1.0,0.0,
times_square,2710031797,40.7612086,-73.9871163,307.8,retail,residential,1.0,1701.0,11.5,277.4,103.1,189.6,1.0,0.0,
times_square,4757137103,40.7583293,-73.9886792,308.1,food_drink,residential,1.0,5000.0,30.2,249.3,191.3,230.8,1.0,0.0,
times_square,266034050,40.7567837,-73.9874651,308.3,leisure_entertainment,residential,2.0,24176.0,49.6,337.2,204.6,212.2,1.0,0.0,
times_square,4875073021,40.7576352,-73.9818383,308.6,food_drink,secondary,4.0,1580.0,30.7,163.6,287.2,107.2,1.0,0.0,
times_square,6288549411,40.7576795,-73.9818086,308.7,retail,secondary,4.0,1580.0,26.6,168.6,292.2,111.6,1.0,0.0,
times_square,7093921949,40.7575085,-73.9819244,309.0,retail,secondary,4.0,1887.0,44.2,149.5,273.0,95.3,1.0,0.0,
